,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Area,Item,hg/ha_yield
23605,1991,854.0,9357.0,16.09,Portugal,"Rice, paddy",50940
23606,1991,854.0,9357.0,16.09,Portugal,Sweet potatoes,77143
23607,1991,854.0,9357.0,16.09,Portugal,Wheat,20982
23608,1991,854.0,9357.0,16.09,Portugal,Yams,77020
23609,1992,854.0,6117.0,15.95,Portugal,Maize,34547
23610,1992,854.0,6117.0,15.95,Portugal,Potatoes,143260
23611,1992,854.0,6117.0,15.95,Portugal,"Rice, paddy",51948
23612,1992,854.0,6117.0,15.95,Portugal,Sweet potatoes,90000
23613,1992,854.0,6117.0,15.95,Portugal,Wheat,12914
23614,1992,854.0,6117.0,15.95,Portugal,Yams,81455
23615,1993,854.0,8985.0,15.33,Portugal,Maize,37231
23616,1993,854.0,8985.0,15.33,Portugal,Potatoes,139420
23617,1993,854.0,8985.0,15.33,Portugal,"Rice, paddy",52273
23618,1993,854.0,8985.0,15.33,Portugal,Sweet potatoes,91427
23619,1993,854.0,8985.0,15.33,Portugal,Wheat,16861
23620,1993,854.0,8985.0,15.33,Portugal,Yams,102035
23621,1994,854.0,9580.0,16.12,Portugal,Maize,40939
23622,1994,854.0,9580.0,16.12,Portugal,Potatoes,144950
23623,1994,854.0,9580.0,16.12,Portugal,"Rice, paddy",54776
23624,1994,854.0,9580.0,16.12,Portugal,Sweet potatoes,93857
23625,1994,854.0,9580.0,16.12,Portugal,Wheat,19667
23626,1994,854.0,9580.0,16.12,Portugal,Yams,74403
23627,1995,854.0,11815.0,17.23,Portugal,Maize,43624
23628,1995,854.0,11815.0,17.23,Portugal,Potatoes,148462
23629,1995,854.0,11815.0,17.23,Portugal,"Rice, paddy",57329
23630,1995,854.0,11815.0,17.23,Portugal,Sweet potatoes,95537
23631,1995,854.0,11815.0,17.23,Portugal,Wheat,13872
23632,1995,854.0,11815.0,17.23,Portugal,Yams,108140
23633,1996,854.0,12457.0,16.12,Portugal,Maize,46766
23634,1996,854.0,12457.0,16.12,Portugal,Potatoes,145807
23635,1996,854.0,12457.0,16.12,Portugal,"Rice, paddy",60906
23636,1996,854.0,12457.0,16.12,Portugal,Sweet potatoes,96796
23637,1996,854.0,12457.0,16.12,Portugal,Wheat,17139
23638,1996,854.0,12457.0,16.12,Portugal,Yams,90960
23639,1997,854.0,12750.0,17.1,Portugal,Maize,49592
23640,1997,854.0,12750.0,17.1,Portugal,Potatoes,123949
23641,1997,854.0,12750.0,17.1,Portugal,"Rice, paddy",57529
23642,1997,854.0,12750.0,17.1,Portugal,Sweet potatoes,98591
23643,1997,854.0,12750.0,17.1,Portugal,Wheat,11905
23644,1997,854.0,12750.0,17.1,Portugal,Yams,167258
23645,1998,854.0,14389.0,16.4,Portugal,Maize,53704
23646,1998,854.0,14389.0,16.4,Portugal,Potatoes,137551
23647,1998,854.0,14389.0,16.4,Portugal,"Rice, paddy",59872
23648,1998,854.0,14389.0,16.4,Portugal,Sweet potatoes,106556
23649,1998,854.0,14389.0,16.4,Portugal,Wheat,10151
23650,1998,854.0,14389.0,16.4,Portugal,Yams,161538
23651,1999,854.0,15411.0,16.09,Portugal,Maize,57089
23652,1999,854.0,15411.0,16.09,Portugal,Potatoes,156482
23653,1999,854.0,15411.0,16.09,Portugal,"Rice, paddy",59924
23654,1999,854.0,15411.0,16.09,Portugal,Sweet potatoes,88745
23655,1999,854.0,15411.0,16.09,Portugal,Wheat,15986
23656,1999,854.0,15411.0,16.09,Portugal,Yams,145941
23657,2000,854.0,15470.0,16.23,Portugal,Maize,57808
23658,2000,854.0,15470.0,16.23,Portugal,Potatoes,138196
23659,2000,854.0,15470.0,16.23,Portugal,"Rice, paddy",59772
23660,2000,854.0,15470.0,16.23,Portugal,Sweet potatoes,85159
23661,2000,854.0,15470.0,16.23,Portugal,Wheat,15678
23662,2000,854.0,15470.0,16.23,Portugal,Yams,149690
23663,2001,854.0,15503.0,16.2,Portugal,Maize,58929
23664,2001,854.0,15503.0,16.2,Portugal,Potatoes,149725
23665,2001,854.0,15503.0,16.2,Portugal,"Rice, paddy",58523
23666,2001,854.0,15503.0,16.2,Portugal,Sweet potatoes,83626
23667,2001,854.0,15503.0,16.2,Portugal,Wheat,8371
23668,2001,854.0,15503.0,16.2,Portugal,Yams,145819
23669,2002,854.0,17452.0,16.19,Portugal,Maize,57285
23670,2002,854.0,17452.0,16.19,Portugal,Potatoes,161642
23671,2002,854.0,17452.0,16.19,Portugal,"Rice, paddy",57862
23672,2002,854.0,17452.0,16.19,Portugal,Sweet potatoes,82168
23673,2002,854.0,17452.0,16.19,Portugal,Wheat,17904
23674,2002,854.0,17452.0,16.19,Portugal,Yams,150154
23675,2004,854.0,16942.0,16.31,Portugal,Maize,57869
23676,2004,854.0,16942.0,16.31,Portugal,Potatoes,169935
23677,2004,854.0,16942.0,16.31,Portugal,"Rice, paddy",58527
23678,2004,854.0,16942.0,16.31,Portugal,Sweet potatoes,81356
23679,2004,854.0,16942.0,16.31,Portugal,Wheat,15625
23680,2004,854.0,16942.0,16.31,Portugal,Yams,155006
23681,2005,854.0,16353.0,16.43,Portugal,Maize,46805
23682,2005,854.0,16353.0,16.43,Portugal,Potatoes,147282
23683,2005,854.0,16353.0,16.43,Portugal,"Rice, paddy",55044
23684,2005,854.0,16353.0,16.43,Portugal,Sweet potatoes,82279
23685,2005,854.0,16353.0,16.43,Portugal,Wheat,6644
23686,2005,854.0,16353.0,16.43,Portugal,Yams,156771
23687,2006,854.0,15702.0,16.84,Portugal,Maize,52885
23688,2006,854.0,15702.0,16.84,Portugal,Potatoes,161059
23689,2006,854.0,15702.0,16.84,Portugal,"Rice, paddy",58551
23690,2006,854.0,15702.0,16.84,Portugal,Sweet potatoes,78125
23691,2006,854.0,15702.0,16.84,Portugal,Wheat,23847
23692,2006,854.0,15702.0,16.84,Portugal,Yams,166667
23693,2007,854.0,16682.39,16.11,Portugal,Maize,58412
23694,2007,854.0,16682.39,16.11,Portugal,Potatoes,167685
23695,2007,854.0,16682.39,16.11,Portugal,"Rice, paddy",58062
23696,2007,854.0,16682.39,16.11,Portugal,Sweet potatoes,78788
23697,2007,854.0,16682.39,16.11,Portugal,Wheat,18630
23698,2007,854.0,16682.39,16.11,Portugal,Yams,165625
23699,2008,854.0,17080.26,16.12,Portugal,Maize,63278
23700,2008,854.0,17080.26,16.12,Portugal,Potatoes,157519
23701,2008,854.0,17080.26,16.12,Portugal,"Rice, paddy",57219
23702,2008,854.0,17080.26,16.12,Portugal,Sweet potatoes,79412
23703,2008,854.0,17080.26,16.12,Portugal,Wheat,23028
23704,2008,854.0,17080.26,16.12,Portugal,Yams,163636
23705,2009,854.0,13984.91,16.84,Portugal,Maize,66936
23706,2009,854.0,13984.91,16.84,Portugal,Potatoes,164431
23707,2009,854.0,13984.91,16.84,Portugal,"Rice, paddy",56818
23708,2009,854.0,13984.91,16.84,Portugal,Sweet potatoes,132882
23709,2009,854.0,13984.91,16.84,Portugal,Wheat,17008
23710,2009,854.0,13984.91,16.84,Portugal,Yams,163683
23711,2010,854.0,13774.18,16.5,Portugal,Maize,69295
23712,2010,854.0,13774.18,16.5,Portugal,Potatoes,150341
23713,2010,854.0,13774.18,16.5,Portugal,"Rice, paddy",58453
23714,2010,854.0,13774.18,16.5,Portugal,Sweet potatoes,183175
23715,2010,854.0,13774.18,16.5,Portugal,Wheat,14305
23716,2010,854.0,13774.18,16.5,Portugal,Yams,165605
23717,2011,854.0,14024.98,16.91,Portugal,Maize,81040
23718,2011,854.0,14024.98,16.91,Portugal,Potatoes,147088
23719,2011,854.0,14024.98,16.91,Portugal,"Rice, paddy",58855
23720,2011,854.0,14024.98,16.91,Portugal,Sweet potatoes,253007
23721,2011,854.0,14024.98,16.91,Portugal,Wheat,12002
23722,2011,854.0,14024.98,16.91,Portugal,Yams,167204
23723,2012,854.0,12444.24,16.24,Portugal,Maize,83042
23724,2012,854.0,12444.24,16.24,Portugal,Potatoes,177890
23725,2012,854.0,12444.24,16.24,Portugal,"Rice, paddy",59995
23726,2012,854.0,12444.24,16.24,Portugal,Sweet potatoes,213756
23727,2012,854.0,12444.24,16.24,Portugal,Wheat,10766
23728,2012,854.0,12444.24,16.24,Portugal,Yams,165217
23729,2013,854.0,10126.8,16.77,Portugal,Maize,83149
23730,2013,854.0,10126.8,16.77,Portugal,Potatoes,182243
23731,2013,854.0,10126.8,16.77,Portugal,"Rice, paddy",59699
23732,2013,854.0,10126.8,16.77,Portugal,Sweet potatoes,224367
23733,2013,854.0,10126.8,16.77,Portugal,Wheat,17635
23734,2013,854.0,10126.8,16.77,Portugal,Yams,169492
23735,1990,74.0,3.0,27.38,Qatar,Maize,135000
23736,1990,74.0,3.0,27.38,Qatar,Potatoes,96667
23737,1990,74.0,3.0,27.38,Qatar,Wheat,22996
23738,1991,74.0,3.0,26.77,Qatar,Maize,121818
23739,1991,74.0,3.0,26.77,Qatar,Potatoes,100909
23740,1991,74.0,3.0,26.77,Qatar,Wheat,23048
23741,1992,74.0,3.0,26.22,Qatar,Maize,124583
23742,1992,74.0,3.0,26.22,Qatar,Potatoes,97727
23743,1992,74.0,3.0,26.22,Qatar,Wheat,23088
23744,1993,74.0,3.0,27.1,Qatar,Maize,126667
23745,1993,74.0,3.0,27.1,Qatar,Potatoes,100000
23746,1993,74.0,3.0,27.1,Qatar,Wheat,23103
23747,1994,74.0,3.0,27.59,Qatar,Maize,124074
23748,1994,74.0,3.0,27.59,Qatar,Potatoes,98182
23749,1994,74.0,3.0,27.59,Qatar,Wheat,23065
23750,1995,74.0,4.0,27.16,Qatar,Maize,125806
23751,1995,74.0,4.0,27.16,Qatar,Potatoes,91667
23752,1995,74.0,4.0,27.16,Qatar,Wheat,22969
23753,1996,74.0,6.0,27.66,Qatar,Maize,125692
23754,1996,74.0,6.0,27.66,Qatar,Potatoes,104000
23755,1996,74.0,6.0,27.66,Qatar,Wheat,22881
23756,1997,74.0,21.5,27.23,Qatar,Maize,125694
23757,1997,74.0,21.5,27.23,Qatar,Potatoes,101429
23758,1997,74.0,21.5,27.23,Qatar,Wheat,23077
23759,1998,74.0,37.0,28.48,Qatar,Maize,124348
23760,1998,74.0,37.0,28.48,Qatar,Potatoes,103333
23761,1998,74.0,37.0,28.48,Qatar,Wheat,22951
23762,1999,74.0,52.5,28.62,Qatar,Maize,124639
23763,1999,74.0,52.5,28.62,Qatar,Potatoes,93333
23764,1999,74.0,52.5,28.62,Qatar,Wheat,23056
23765,2000,74.0,68.0,28.06,Qatar,Maize,125175
23766,2000,74.0,68.0,28.06,Qatar,Potatoes,86667
23767,2000,74.0,68.0,28.06,Qatar,Wheat,23056
23768,2001,74.0,68.0,28.36,Qatar,Maize,125299
23769,2001,74.0,68.0,28.36,Qatar,Potatoes,80000
23770,2001,74.0,68.0,28.36,Qatar,Wheat,23333
23771,2002,74.0,68.0,28.25,Qatar,Maize,124627
23772,2002,74.0,68.0,28.25,Qatar,Potatoes,75000
23773,2002,74.0,68.0,28.25,Qatar,Wheat,22727
23774,2004,74.0,68.0,28.2,Qatar,Maize,126304
23775,2004,74.0,68.0,28.2,Qatar,Potatoes,80000
23776,2004,74.0,68.0,28.2,Qatar,Wheat,24444
23777,2005,74.0,68.0,28.09,Qatar,Maize,124776
23778,2005,74.0,68.0,28.09,Qatar,Potatoes,95169
23779,2005,74.0,68.0,28.09,Qatar,Wheat,23333
23780,2006,74.0,68.0,28.12,Qatar,Maize,118571
23781,2006,74.0,68.0,28.12,Qatar,Potatoes,103333
23782,2006,74.0,68.0,28.12,Qatar,Wheat,20000
23783,2007,74.0,68.0,28.23,Qatar,Maize,181429
23784,2007,74.0,68.0,28.23,Qatar,Potatoes,100000
23785,2007,74.0,68.0,28.23,Qatar,Wheat,23188
23786,2008,74.0,68.0,27.92,Qatar,Maize,181429
23787,2008,74.0,68.0,27.92,Qatar,Potatoes,100000
23788,2008,74.0,68.0,27.92,Qatar,Wheat,30000
23789,2009,74.0,68.0,28.17,Qatar,Maize,192857
23790,2009,74.0,68.0,28.17,Qatar,Potatoes,110000
23791,2009,74.0,68.0,28.17,Qatar,Wheat,23333
23792,2010,74.0,68.0,28.93,Qatar,Maize,207556
23793,2010,74.0,68.0,28.93,Qatar,Potatoes,92000
23794,2010,74.0,68.0,28.93,Qatar,Wheat,22500
23795,2011,74.0,68.0,28.23,Qatar,Maize,125556
23796,2011,74.0,68.0,28.23,Qatar,Potatoes,180000
23797,2011,74.0,68.0,28.23,Qatar,Wheat,23636
23798,2012,74.0,68.0,28.54,Qatar,Maize,124894
23799,2012,74.0,68.0,28.54,Qatar,Potatoes,120000
23800,2012,74.0,68.0,28.54,Qatar,Wheat,22857
23801,2013,74.0,68.0,28.68,Qatar,Maize,124845
23802,2013,74.0,68.0,28.68,Qatar,Potatoes,109298
23803,2013,74.0,68.0,28.68,Qatar,Wheat,22632
23804,1990,637.0,25255.0,12.26,Romania,Maize,27606
23805,1990,637.0,25255.0,12.26,Romania,Potatoes,109996
23806,1990,637.0,25255.0,12.26,Romania,"Rice, paddy",16667
23807,1990,637.0,25255.0,12.26,Romania,Sorghum,6731
23808,1990,637.0,25255.0,12.26,Romania,Soybeans,7421
23809,1990,637.0,25255.0,12.26,Romania,Wheat,32351
23810,1991,637.0,19898.0,10.55,Romania,Maize,40766
23811,1991,637.0,19898.0,10.55,Romania,Potatoes,79732
23812,1991,637.0,19898.0,10.55,Romania,"Rice, paddy",14560
23813,1991,637.0,19898.0,10.55,Romania,Sorghum,15750
23814,1991,637.0,19898.0,10.55,Romania,Soybeans,16544
23815,1991,637.0,19898.0,10.55,Romania,Wheat,25406
23816,1992,637.0,15134.0,11.55,Romania,Maize,20469
23817,1992,637.0,15134.0,11.55,Romania,Potatoes,118962
23818,1992,637.0,15134.0,11.55,Romania,"Rice, paddy",23742
23819,1992,637.0,15134.0,11.55,Romania,Sorghum,5500
23820,1992,637.0,15134.0,11.55,Romania,Soybeans,7619
23821,1992,637.0,15134.0,11.55,Romania,Wheat,21950
23822,1993,637.0,24252.0,10.78,Romania,Maize,26054
23823,1993,637.0,24252.0,10.78,Romania,Potatoes,148950
23824,1993,637.0,24252.0,10.78,Romania,"Rice, paddy",30351
23825,1993,637.0,24252.0,10.78,Romania,Sorghum,9788
23826,1993,637.0,24252.0,10.78,Romania,Soybeans,12698
23827,1993,637.0,24252.0,10.78,Romania,Wheat,23291
23828,1994,637.0,21811.0,12.7,Romania,Maize,31317
23829,1994,637.0,21811.0,12.7,Romania,Potatoes,118525
23830,1994,637.0,21811.0,12.7,Romania,"Rice, paddy",32835
23831,1994,637.0,21811.0,12.7,Romania,Sorghum,9406
23832,1994,637.0,21811.0,12.7,Romania,Soybeans,15525
23833,1994,637.0,21811.0,12.7,Romania,Wheat,25435
23834,1995,637.0,20113.0,11.21,Romania,Maize,31915
23835,1995,637.0,20113.0,11.21,Romania,Potatoes,123608
23836,1995,637.0,20113.0,11.21,Romania,"Rice, paddy",39030
23837,1995,637.0,20113.0,11.21,Romania,Sorghum,7633
23838,1995,637.0,20113.0,11.21,Romania,Soybeans,14701
23839,1995,637.0,20113.0,11.21,Romania,Wheat,30903
23840,1996,637.0,17425.0,10.71,Romania,Maize,29319
23841,1996,637.0,17425.0,10.71,Romania,Potatoes,139763
23842,1996,637.0,17425.0,10.71,Romania,"Rice, paddy",27075
23843,1996,637.0,17425.0,10.71,Romania,Sorghum,5875
23844,1996,637.0,17425.0,10.71,Romania,Soybeans,14104
23845,1996,637.0,17425.0,10.71,Romania,Wheat,17645
23846,1997,637.0,15349.0,10.46,Romania,Maize,42171
23847,1997,637.0,15349.0,10.46,Romania,Potatoes,126636
23848,1997,637.0,15349.0,10.46,Romania,"Rice, paddy",26766
23849,1997,637.0,15349.0,10.46,Romania,Sorghum,19258
23850,1997,637.0,15349.0,10.46,Romania,Soybeans,20032
23851,1997,637.0,15349.0,10.46,Romania,Wheat,30103
23852,1998,637.0,13979.0,11.37,Romania,Maize,27892
23853,1998,637.0,13979.0,11.37,Romania,Potatoes,128302
23854,1998,637.0,13979.0,11.37,Romania,"Rice, paddy",29791
23855,1998,637.0,13979.0,11.37,Romania,Sorghum,16636
23856,1998,637.0,13979.0,11.37,Romania,Soybeans,13913
23857,1998,637.0,13979.0,11.37,Romania,Wheat,25963
23858,1999,637.0,11280.0,12.34,Romania,Maize,36403
23859,1999,637.0,11280.0,12.34,Romania,Potatoes,144957
23860,1999,637.0,11280.0,12.34,Romania,"Rice, paddy",24427
23861,1999,637.0,11280.0,12.34,Romania,Sorghum,16414
23862,1999,637.0,11280.0,12.34,Romania,Soybeans,18724
23863,1999,637.0,11280.0,12.34,Romania,Wheat,27993
23864,2000,637.0,9427.4,12.44,Romania,Maize,17128
23865,2000,637.0,9427.4,12.44,Romania,Potatoes,123276
23866,2000,637.0,9427.4,12.44,Romania,"Rice, paddy",26441
23867,2000,637.0,9427.4,12.44,Romania,Sorghum,13874
23868,2000,637.0,9427.4,12.44,Romania,Soybeans,7659
23869,2000,637.0,9427.4,12.44,Romania,Wheat,22996
23870,2001,637.0,7871.1,11.9,Romania,Maize,31232
23871,2001,637.0,7871.1,11.9,Romania,Potatoes,144769
23872,2001,637.0,7871.1,11.9,Romania,"Rice, paddy",12632
23873,2001,637.0,7871.1,11.9,Romania,Sorghum,13381
23874,2001,637.0,7871.1,11.9,Romania,Soybeans,16721
23875,2001,637.0,7871.1,11.9,Romania,Wheat,30449
23876,2002,637.0,7875.7,12.24,Romania,Maize,30421
23877,2002,637.0,7875.7,12.24,Romania,Potatoes,144401
23878,2002,637.0,7875.7,12.24,Romania,"Rice, paddy",12839
23879,2002,637.0,7875.7,12.24,Romania,Sorghum,14190
23880,2002,637.0,7875.7,12.24,Romania,Soybeans,20909
23881,2002,637.0,7875.7,12.24,Romania,Wheat,20580
23882,2004,637.0,6778.2,11.63,Romania,Maize,45497
23883,2004,637.0,6778.2,11.63,Romania,Potatoes,166540
23884,2004,637.0,6778.2,11.63,Romania,"Rice, paddy",40056
23885,2004,637.0,6778.2,11.63,Romania,Sorghum,37611
23886,2004,637.0,6778.2,11.63,Romania,Soybeans,26595
23887,2004,637.0,6778.2,11.63,Romania,Wheat,34775
23888,2005,637.0,7565.7,11.25,Romania,Maize,39816
23889,2005,637.0,7565.7,11.25,Romania,Potatoes,131035
23890,2005,637.0,7565.7,11.25,Romania,"Rice, paddy",41989
23891,2005,637.0,7565.7,11.25,Romania,Sorghum,25291
23892,2005,637.0,7565.7,11.25,Romania,Soybeans,23922
23893,2005,637.0,7565.7,11.25,Romania,Wheat,29985
23894,2006,637.0,6733.2,11.63,Romania,Maize,35754
23895,2006,637.0,6733.2,11.63,Romania,Potatoes,141860
23896,2006,637.0,6733.2,11.63,Romania,"Rice, paddy",32993
23897,2006,637.0,6733.2,11.63,Romania,Sorghum,17986
23898,2006,637.0,6733.2,11.63,Romania,Soybeans,19434
23899,2006,637.0,6733.2,11.63,Romania,Wheat,27737
23900,2007,637.0,6314.0,12.99,Romania,Maize,17030
23901,2007,637.0,6314.0,12.99,Romania,Potatoes,136211
23902,2007,637.0,6314.0,12.99,Romania,"Rice, paddy",34023
23903,2007,637.0,6314.0,12.99,Romania,Sorghum,13345
23904,2007,637.0,6314.0,12.99,Romania,Soybeans,12450
23905,2007,637.0,6314.0,12.99,Romania,Wheat,16100
23906,2008,637.0,7193.7,12.5,Romania,Maize,32271
23907,2008,637.0,7193.7,12.5,Romania,Potatoes,140485
23908,2008,637.0,7193.7,12.5,Romania,"Rice, paddy",49326
23909,2008,637.0,7193.7,12.5,Romania,Sorghum,26348
23910,2008,637.0,7193.7,12.5,Romania,Soybeans,19633
23911,2008,637.0,7193.7,12.5,Romania,Wheat,34222
23912,2009,637.0,6548.7,12.47,Romania,Maize,34169
23913,2009,637.0,6548.7,12.47,Romania,Potatoes,153812
23914,2009,637.0,6548.7,12.47,Romania,"Rice, paddy",54262
23915,2009,637.0,6548.7,12.47,Romania,Sorghum,23758
23916,2009,637.0,6548.7,12.47,Romania,Soybeans,17465
23917,2009,637.0,6548.7,12.47,Romania,Wheat,24305
23918,2010,637.0,7249.2,11.94,Romania,Maize,43176
23919,2010,637.0,7249.2,11.94,Romania,Potatoes,132960
23920,2010,637.0,7249.2,11.94,Romania,"Rice, paddy",49656
23921,2010,637.0,7249.2,11.94,Romania,Sorghum,19918
23922,2010,637.0,7249.2,11.94,Romania,Soybeans,23641
23923,2010,637.0,7249.2,11.94,Romania,Wheat,27000
23924,2011,637.0,6582.9,11.26,Romania,Maize,45292
23925,2011,637.0,6582.9,11.26,Romania,Potatoes,164154
23926,2011,637.0,6582.9,11.26,Romania,"Rice, paddy",51504
23927,2011,637.0,6582.9,11.26,Romania,Sorghum,31313
23928,2011,637.0,6582.9,11.26,Romania,Soybeans,19849
23929,2011,637.0,6582.9,11.26,Romania,Wheat,36650
23930,2012,637.0,6418.7,12.33,Romania,Maize,21870
23931,2012,637.0,6418.7,12.33,Romania,Potatoes,107623
23932,2012,637.0,6418.7,12.33,Romania,"Rice, paddy",44995
23933,2012,637.0,6418.7,12.33,Romania,Sorghum,19335
23934,2012,637.0,6418.7,12.33,Romania,Soybeans,13388
23935,2012,637.0,6418.7,12.33,Romania,Wheat,26593
23936,2013,637.0,6947.9,13.94,Romania,Maize,44941
23937,2013,637.0,6947.9,13.94,Romania,Potatoes,158462
23938,2013,637.0,6947.9,13.94,Romania,"Rice, paddy",47194
23939,2013,637.0,6947.9,13.94,Romania,Sorghum,23726
23940,2013,637.0,6947.9,13.94,Romania,Soybeans,22242
23941,2013,637.0,6947.9,13.94,Romania,Wheat,34786
23942,1990,1212.0,157.0,19.39,Rwanda,Cassava,20126
23943,1990,1212.0,157.0,19.39,Rwanda,Maize,10252
23944,1990,1212.0,157.0,19.39,Rwanda,Potatoes,67453
23945,1990,1212.0,157.0,19.39,Rwanda,"Rice, paddy",13652
23946,1990,1212.0,157.0,19.39,Rwanda,Sorghum,10688
23947,1990,1212.0,157.0,19.39,Rwanda,Soybeans,6735
23948,1990,1212.0,157.0,19.39,Rwanda,Sweet potatoes,46491
23949,1990,1212.0,157.0,19.39,Rwanda,Wheat,11811
23950,1990,1212.0,157.0,19.39,Rwanda,Yams,40000
23951,1991,1212.0,107.0,19.22,Rwanda,Cassava,26400
23952,1991,1212.0,107.0,19.22,Rwanda,Maize,11556
23953,1991,1212.0,107.0,19.22,Rwanda,Potatoes,68462
23954,1991,1212.0,107.0,19.22,Rwanda,"Rice, paddy",24118
23955,1991,1212.0,107.0,19.22,Rwanda,Sorghum,12813
23956,1991,1212.0,107.0,19.22,Rwanda,Soybeans,7200
23957,1991,1212.0,107.0,19.22,Rwanda,Sweet potatoes,50000
23958,1991,1212.0,107.0,19.22,Rwanda,Wheat,12333
23959,1991,1212.0,107.0,19.22,Rwanda,Yams,30769
23960,1992,1212.0,97.0,19.54,Rwanda,Cassava,26100
23961,1992,1212.0,97.0,19.54,Rwanda,Maize,12250
23962,1992,1212.0,97.0,19.54,Rwanda,Potatoes,66731
23963,1992,1212.0,97.0,19.54,Rwanda,"Rice, paddy",24030
23964,1992,1212.0,97.0,19.54,Rwanda,Sorghum,7507
23965,1992,1212.0,97.0,19.54,Rwanda,Soybeans,8095
23966,1992,1212.0,97.0,19.54,Rwanda,Sweet potatoes,50248
23967,1992,1212.0,97.0,19.54,Rwanda,Wheat,11455
23968,1992,1212.0,97.0,19.54,Rwanda,Yams,50000
23969,1993,1212.0,127.4,19.53,Rwanda,Cassava,24250
23970,1993,1212.0,127.4,19.53,Rwanda,Maize,17400
23971,1993,1212.0,127.4,19.53,Rwanda,Potatoes,68053
23972,1993,1212.0,127.4,19.53,Rwanda,"Rice, paddy",26400
23973,1993,1212.0,127.4,19.53,Rwanda,Sorghum,12810
23974,1993,1212.0,127.4,19.53,Rwanda,Soybeans,6667
23975,1993,1212.0,127.4,19.53,Rwanda,Sweet potatoes,49855
23976,1993,1212.0,127.4,19.53,Rwanda,Wheat,12000
23977,1993,1212.0,127.4,19.53,Rwanda,Yams,53333
23978,1994,1212.0,157.8,19.55,Rwanda,Cassava,11778
23979,1994,1212.0,157.8,19.55,Rwanda,Maize,16750
23980,1994,1212.0,157.8,19.55,Rwanda,Potatoes,67588
23981,1994,1212.0,157.8,19.55,Rwanda,"Rice, paddy",26471
23982,1994,1212.0,157.8,19.55,Rwanda,Sorghum,6850
23983,1994,1212.0,157.8,19.55,Rwanda,Soybeans,8894
23984,1994,1212.0,157.8,19.55,Rwanda,Sweet potatoes,49953
23985,1994,1212.0,157.8,19.55,Rwanda,Wheat,11852
23986,1994,1212.0,157.8,19.55,Rwanda,Yams,30769
23987,1995,1212.0,188.2,19.81,Rwanda,Cassava,24667
23988,1995,1212.0,188.2,19.81,Rwanda,Maize,11200
23989,1995,1212.0,188.2,19.81,Rwanda,Potatoes,68850
23990,1995,1212.0,188.2,19.81,Rwanda,"Rice, paddy",36508
23991,1995,1212.0,188.2,19.81,Rwanda,Sorghum,11521
23992,1995,1212.0,188.2,19.81,Rwanda,Soybeans,10346
23993,1995,1212.0,188.2,19.81,Rwanda,Sweet potatoes,50045
23994,1995,1212.0,188.2,19.81,Rwanda,Wheat,10442
23995,1995,1212.0,188.2,19.81,Rwanda,Yams,36227
23996,1996,1212.0,218.6,19.31,Rwanda,Cassava,27580
23997,1996,1212.0,218.6,19.31,Rwanda,Maize,11099
23998,1996,1212.0,218.6,19.31,Rwanda,Potatoes,55823
23999,1996,1212.0,218.6,19.31,Rwanda,"Rice, paddy",32980
24000,1996,1212.0,218.6,19.31,Rwanda,Sorghum,13610
24001,1996,1212.0,218.6,19.31,Rwanda,Soybeans,4856
24002,1996,1212.0,218.6,19.31,Rwanda,Sweet potatoes,51123
24003,1996,1212.0,218.6,19.31,Rwanda,Wheat,11357
24004,1996,1212.0,218.6,19.31,Rwanda,Yams,38151
24005,1997,1212.0,249.0,19.78,Rwanda,Cassava,24699
24006,1997,1212.0,249.0,19.78,Rwanda,Maize,10908
24007,1997,1212.0,249.0,19.78,Rwanda,Potatoes,54673
24008,1997,1212.0,249.0,19.78,Rwanda,"Rice, paddy",30328
24009,1997,1212.0,249.0,19.78,Rwanda,Sorghum,11222
24010,1997,1212.0,249.0,19.78,Rwanda,Soybeans,4928
24011,1997,1212.0,249.0,19.78,Rwanda,Sweet potatoes,49659
24012,1997,1212.0,249.0,19.78,Rwanda,Wheat,9557
24013,1997,1212.0,249.0,19.78,Rwanda,Yams,38157
24014,1998,1212.0,157.0,19.79,Rwanda,Cassava,24659
24015,1998,1212.0,157.0,19.79,Rwanda,Maize,8231
24016,1998,1212.0,157.0,19.79,Rwanda,Potatoes,64088
24017,1998,1212.0,157.0,19.79,Rwanda,"Rice, paddy",19148
24018,1998,1212.0,157.0,19.79,Rwanda,Sorghum,10514
24019,1998,1212.0,157.0,19.79,Rwanda,Soybeans,5505
24020,1998,1212.0,157.0,19.79,Rwanda,Sweet potatoes,50463
24021,1998,1212.0,157.0,19.79,Rwanda,Wheat,7263
24022,1998,1212.0,157.0,19.79,Rwanda,Yams,37940
24023,1999,1212.0,152.0,19.35,Rwanda,Cassava,26747
24024,1999,1212.0,152.0,19.35,Rwanda,Maize,7556
24025,1999,1212.0,152.0,19.35,Rwanda,Potatoes,59083
24026,1999,1212.0,152.0,19.35,Rwanda,"Rice, paddy",18132
24027,1999,1212.0,152.0,19.35,Rwanda,Sorghum,8322
24028,1999,1212.0,152.0,19.35,Rwanda,Soybeans,4665
24029,1999,1212.0,152.0,19.35,Rwanda,Sweet potatoes,47936
24030,1999,1212.0,152.0,19.35,Rwanda,Wheat,6974
24031,1999,1212.0,152.0,19.35,Rwanda,Yams,29412
